Series_ID,Race_ID,Race_Date,Year,Rank,Status,Name,Nationality,Gender,Gender_Rank,Age_Category,Time,Race_Name,Race_Loc,Race_Dist
50487,27160,4/9/2016,2016,52,Finisher,justin wendling,USA,M,42,20-34,0.364328703703704,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,53,Finisher,amy streeter,USA,F,11,20-34,0.364826388888889,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,54,Finisher,charles hofacker,USA,M,43,50-54,0.365925925925926,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,55,Finisher,anita ortiz,USA,F,12,50-54,0.368634259259259,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,56,Finisher,brian miller,USA,M,44,35-39,0.368703703703704,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,57,Finisher,franz dill,USA,M,45,40-44,0.369131944444444,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,58,Finisher,erika lindland,USA,F,13,20-34,0.370115740740741,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,59,Finisher,chris perillo,USA,M,46,45-49,0.371307870370370,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,60,Finisher,jady palko,USA,M,47,40-44,0.372650462962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,61,Finisher,stuart taylor,USA,M,48,40-44,0.372962962962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,62,Finisher,john schmid,USA,M,49,20-34,0.374293981481481,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,63,Finisher,nico raffo,USA,M,50,35-39,0.375150462962963,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,64,Finisher,callie cooper,USA,F,14,20-34,0.375289351851852,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,65,Finisher,charles sheya,USA,M,51,50-54,0.376655092592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,66,Finisher,richard snipes,USA,M,52,40-44,0.376793981481481,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,67,Finisher,jonathan bretan,USA,M,53,20-34,0.376805555555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,68,Finisher,todd callaghan,USA,M,54,45-49,0.376967592592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,69,Finisher,joseph chick,USA,M,55,40-44,0.378472222222222,Lake Sonoma 50,"Healdsburg, CA",50M
